repository,number,title,author,createdAt,mergedAt,firstReviewedAt,firstApprovedAt
"microsoft/Typescript",58261,"Add `transpileDeclaration` API method","weswigham","2024-04-19T23:16:35Z","2024-04-24T00:09:48Z","2024-04-19T23:23:17Z","2024-04-19T23:47:25Z"
"microsoft/Typescript",58263,"Clone questionMark and dotdotdot token","armanio123","2024-04-20T00:14:12Z","2024-04-24T17:20:59Z","2024-04-24T16:54:32Z","2024-04-24T16:54:32Z"
"microsoft/Typescript",58264,"Error on references to literal enum members in conditions","weswigham","2024-04-20T00:57:25Z","2024-04-24T17:32:53Z","2024-04-22T18:24:57Z","2024-04-22T18:24:57Z"
"microsoft/Typescript",58289,"Improve Recovery of Unterminated Regular Expressions","graphemecluster","2024-04-22T23:14:33Z","2024-05-24T19:46:26Z","2024-04-22T23:16:04Z","2024-05-24T19:45:47Z"
"microsoft/Typescript",58292,"Unwrap `NoInfer` types when narrowing","Andarist","2024-04-23T07:56:20Z","2024-05-31T15:34:35Z","2024-04-23T08:02:49Z","2024-05-28T20:27:15Z"
"microsoft/Typescript",58295,"Report RegExp errors in grammar check, use Annex B grammar","rbuckton","2024-04-23T16:59:23Z","2024-04-24T23:16:05Z","2024-04-23T21:41:48Z","2024-04-24T19:46:55Z"
"microsoft/Typescript",58297,"fix(58265): JSDoc comment string with the keyword ""@private"" before import statement in JS file result in cryptic error TS1191 during compilation","a-tarasyuk","2024-04-23T19:28:01Z","2024-04-25T04:18:31Z","2024-04-25T04:18:23Z","2024-04-25T04:18:23Z"
"microsoft/Typescript",58306,"Disable no-inferrable-types eslint rule","jakebailey","2024-04-24T16:26:09Z","2024-04-24T16:57:17Z","2024-04-24T16:57:09Z","2024-04-24T16:57:09Z"
"microsoft/Typescript",58308,"Treat the input file name from referenced project as ""ts"" rather than file extension it is when determining eliding file for program construction","sheetalkamat","2024-04-24T19:04:40Z","2024-04-26T20:15:02Z","2024-04-24T21:30:31Z","2024-04-26T20:06:31Z"
"microsoft/Typescript",58309,"Test Node 22","jakebailey","2024-04-24T20:35:37Z","2024-04-25T05:11:57Z","2024-04-25T05:10:53Z","2024-04-25T05:10:53Z"
"microsoft/Typescript",58310,"Rephrase error messages on backrererences.","DanielRosenwasser","2024-04-24T21:49:55Z","2024-04-25T04:59:53Z","2024-04-24T21:55:37Z","2024-04-24T21:55:37Z"
"microsoft/Typescript",58311,"Move RegExp flag version mapping to LanguageFeatureMinimumTarget","jakebailey","2024-04-24T21:50:27Z","2024-04-25T22:22:21Z","2024-04-24T21:51:23Z","2024-04-25T21:26:40Z"
"microsoft/Typescript",58313,"5.5 deprecations are no-ops, not errors","RyanCavanaugh","2024-04-25T03:37:01Z","2024-04-25T05:10:09Z","2024-04-25T03:45:56Z","2024-04-25T04:09:11Z"
"microsoft/Typescript",58317,"Make diagnostics public on EmitOutput","jakebailey","2024-04-25T20:05:26Z","2024-04-26T01:05:49Z","2024-04-25T21:14:28Z","2024-04-25T21:14:28Z"
"microsoft/Typescript",58318,"Improve diagnostics deduplication 2","gabritto","2024-04-25T21:29:44Z","2024-04-29T17:24:22Z","2024-04-26T20:29:19Z","2024-04-26T20:29:19Z"
"microsoft/Typescript",58320,"Correct Regular Expressions Behavior Related to Annex B","graphemecluster","2024-04-25T21:43:45Z","2024-05-29T20:14:10Z","2024-04-25T21:56:35Z","2024-05-24T21:43:12Z"
"microsoft/Typescript",58326,"fix53287 `mergeSymbol` checks if the resolved target can merge with the source","iisaduan","2024-04-26T07:21:31Z","2024-05-24T00:30:13Z","2024-05-08T20:27:55Z","2024-05-08T20:27:55Z"
"microsoft/Typescript",58333,"Dont get declaration diagnostics for file from referenced project","sheetalkamat","2024-04-26T17:37:50Z","2024-04-26T21:05:13Z","2024-04-26T17:40:13Z","2024-04-26T17:50:04Z"
"microsoft/Typescript",58335,"Exclude outDir and declarationDir even if they come from extended config","sheetalkamat","2024-04-26T19:45:45Z","2024-04-26T20:14:40Z","2024-04-26T19:52:06Z","2024-04-26T19:52:06Z"
"microsoft/Typescript",58337,"Fix ghost errors resulting from out-of-order type checking","ahejlsberg","2024-04-26T22:42:26Z","2024-04-29T21:27:18Z","2024-04-29T19:05:01Z","2024-04-29T19:05:01Z"
"microsoft/Typescript",58338,"fix(58259): getTextOfJSDocComment is stripping # from JSDoc comment","a-tarasyuk","2024-04-27T00:05:35Z","2024-05-01T18:47:26Z","2024-04-28T10:17:33Z","2024-05-01T18:47:26Z"
"microsoft/Typescript",58339,"RegExp syntax checking performance","rbuckton","2024-04-27T00:36:04Z","2024-04-29T19:12:36Z","2024-04-27T02:52:58Z","2024-04-29T16:58:43Z"
"microsoft/Typescript",58350,"Bump the github-actions group across 1 directory with 3 updates","dependabot","2024-04-29T00:22:38Z","2024-04-29T01:49:57Z","2024-04-29T01:49:51Z","2024-04-29T01:49:51Z"
"microsoft/Typescript",58364,"Enable JS emit for noCheck and noCheck for transpileModule","weswigham","2024-04-29T20:32:26Z","2024-05-30T20:38:37Z","2024-04-30T01:10:49Z","2024-05-30T02:58:24Z"
"microsoft/Typescript",58365,"fix(58360): Cheese being inserted on TypeScript Quick Fix","a-tarasyuk","2024-04-29T21:33:48Z","2024-04-29T22:29:46Z","2024-04-29T21:59:17Z","2024-04-29T21:59:17Z"
"microsoft/Typescript",58366,"Move all js emit alias marking behavior behind a single entrypoint","weswigham","2024-04-29T22:06:19Z","2024-05-10T00:03:11Z","2024-04-30T18:44:21Z","2024-05-08T20:43:07Z"
"microsoft/Typescript",58372,"Cache discriminated contextual types","ahejlsberg","2024-04-30T14:53:17Z","2024-04-30T19:40:28Z","2024-04-30T15:55:43Z","2024-04-30T15:55:43Z"
"microsoft/Typescript",58377,"Remove seemingly unused SymbolLink `constEnumReferenced`","weswigham","2024-04-30T18:17:57Z","2024-04-30T18:35:09Z","2024-04-30T18:19:28Z","2024-04-30T18:19:28Z"
"microsoft/Typescript",58380,"Report unreachable on enums","jakebailey","2024-04-30T23:42:54Z","2024-08-15T05:34:03Z","2024-05-01T18:44:19Z","2024-05-01T18:44:41Z"
"microsoft/Typescript",58386,"Update baselines after PR 58001","jakebailey","2024-05-01T16:10:28Z","2024-05-01T16:41:05Z","2024-05-01T16:40:26Z","2024-05-01T16:40:26Z"
"microsoft/Typescript",58388,"Validate the options passed in are numbers instead of strings for our custom commandline options ","sheetalkamat","2024-05-01T18:20:56Z","2024-05-01T21:51:36Z","2024-05-01T18:28:21Z","2024-05-01T19:15:34Z"
"microsoft/Typescript",58392,"Avoid getting single call signatures when parameter types are the same","Andarist","2024-05-01T20:14:46Z","2024-05-06T23:49:24Z","2024-05-01T20:27:01Z","2024-05-01T20:27:01Z"
"microsoft/Typescript",58393,"Remove unused SymbolLinks properties","JoostK","2024-05-01T20:30:13Z","2024-05-10T22:01:23Z","2024-05-01T20:41:35Z","2024-05-01T20:51:57Z"
"microsoft/Typescript",58398,"Lazy calculation of expensive file explaining diagnsotics and some caching to be used to share the diagnostic data","sheetalkamat","2024-05-01T23:55:23Z","2024-05-06T23:30:17Z","2024-05-06T16:13:44Z","2024-05-06T22:42:36Z"
"microsoft/Typescript",58403,"Disable constraint reduction in intersections created by constraint hoisting","ahejlsberg","2024-05-02T16:04:14Z","2024-05-02T23:55:11Z","2024-05-02T19:18:49Z","2024-05-02T19:18:49Z"
"microsoft/Typescript",58404,"Ensure jsDocParsingMode is passed to LanguageService document registry","jakebailey","2024-05-02T17:32:20Z","2024-05-06T23:08:54Z","2024-05-02T17:54:49Z","2024-05-02T17:54:49Z"
"microsoft/Typescript",58409,"Isolated declarations fix signature serialization scoping","dragomirtitian","2024-05-02T20:45:04Z","2024-05-10T21:09:26Z","2024-05-03T02:55:21Z","2024-05-10T18:09:13Z"
"microsoft/Typescript",58410,"Type alias declarations should not return an effective annotation node","weswigham","2024-05-02T21:19:10Z","2024-05-03T17:34:35Z","2024-05-02T21:57:03Z","2024-05-02T21:57:03Z"
"microsoft/Typescript",58418,"Fix name generation scoping","rbuckton","2024-05-02T22:32:26Z","2024-05-06T15:59:37Z","2024-05-02T23:28:35Z","2024-05-06T15:26:13Z"
"microsoft/Typescript",58421,"Use explicit extensions for imports within src","jakebailey","2024-05-02T23:45:39Z","2024-05-07T00:07:54Z","2024-05-02T23:59:22Z","2024-05-02T23:59:22Z"
"microsoft/Typescript",58428,"Declaration emit should retain (instead of elide) unresolved computed names","weswigham","2024-05-03T18:01:50Z","2024-05-07T12:42:13Z","2024-05-07T00:39:02Z","2024-05-07T00:39:02Z"
"microsoft/Typescript",58440,"Fixed incorrect `SignatureFlags.HasRestParameter` propagation when combining signatures","Andarist","2024-05-05T15:41:37Z","2024-09-25T20:21:41Z","2024-05-06T22:24:07Z","2024-08-09T22:10:23Z"
"microsoft/Typescript",58451,"Fix tslib resolutions","andrewbranch","2024-05-06T21:38:33Z","2024-05-07T18:28:20Z","2024-05-07T15:30:19Z","2024-05-07T15:30:19Z"
"microsoft/Typescript",58454,"Upgrade to esbuild 0.21","jakebailey","2024-05-07T04:06:14Z","2024-05-07T16:32:33Z","2024-05-07T16:19:00Z","2024-05-07T16:19:00Z"
"microsoft/Typescript",58458,"Update dependencies","jakebailey","2024-05-07T16:53:13Z","2024-05-07T19:55:16Z","2024-05-07T19:54:11Z","2024-05-07T19:54:11Z"
"microsoft/Typescript",58460,"Refactor default export info name gathering","andrewbranch","2024-05-07T18:17:22Z","2024-05-08T16:33:17Z","2024-05-07T22:34:35Z","2024-05-07T22:34:35Z"
"microsoft/Typescript",58462,"Always send configFileDiagEvent and instead set triggerFile for more consistency","sheetalkamat","2024-05-07T21:17:34Z","2024-05-07T22:58:26Z","2024-05-07T21:20:20Z","2024-05-07T22:54:42Z"
"microsoft/Typescript",58475,"Preserve type nodes which resolve to errors in declaration emit output","weswigham","2024-05-08T17:00:29Z","2024-05-08T20:29:52Z","2024-05-08T17:07:00Z","2024-05-08T18:49:31Z"
"microsoft/Typescript",58478,"fix(58399): [isolatedDeclarations][5.5] Autofix does not work when JSX prop contains a dash","a-tarasyuk","2024-05-08T19:57:15Z","2024-05-08T22:12:43Z","2024-05-08T20:01:49Z","2024-05-08T21:17:40Z"
"microsoft/Typescript",58481,"Load unit tests more consistently (pulled from ESM branch)","jakebailey","2024-05-09T04:50:45Z","2024-05-09T17:32:05Z","2024-05-09T15:52:49Z","2024-05-09T15:52:49Z"
"microsoft/Typescript",58486,"Handle config file change and default project management","sheetalkamat","2024-05-09T16:53:18Z","2024-05-10T21:50:44Z","2024-05-09T16:59:29Z","2024-05-10T19:30:53Z"
"microsoft/Typescript",58487,"Re-export more referenced types from protocol.ts","andrewbranch","2024-05-09T16:57:12Z","2024-05-09T18:42:15Z","2024-05-09T18:04:07Z","2024-05-09T18:04:07Z"
"microsoft/Typescript",58489,"Handle exported functions in ExportDeclarations for CJS/AMD/UMD emit","jakebailey","2024-05-09T18:27:05Z","2024-05-29T00:22:27Z","2024-05-09T18:27:43Z","2024-05-28T23:02:57Z"
"microsoft/Typescript",58500,"Fix constant evaluation of template string expressions","ahejlsberg","2024-05-11T17:45:28Z","2024-05-14T13:44:05Z","2024-05-13T21:44:31Z","2024-05-13T21:44:31Z"
"microsoft/Typescript",58510,"Bump the github-actions group with 3 updates","dependabot","2024-05-13T01:02:37Z","2024-05-13T21:39:49Z","2024-05-13T21:39:44Z","2024-05-13T21:39:44Z"
"microsoft/Typescript",58514,"Fixed a regression with reporting unused parameters in potential predicates","Andarist","2024-05-13T08:00:45Z","2024-06-12T20:29:59Z","2024-05-17T21:51:51Z","2024-06-12T20:27:05Z"
"microsoft/Typescript",58516,"Partially reuse type nodes","dragomirtitian","2024-05-13T10:48:07Z","2024-05-14T20:56:41Z","2024-05-13T18:53:30Z","2024-05-14T20:46:22Z"
"microsoft/Typescript",58521,"Update unicode identifier start/part with more recent unicode version","weswigham","2024-05-13T17:45:59Z","2024-05-13T18:14:35Z","2024-05-13T17:57:21Z","2024-05-13T17:57:21Z"
"microsoft/Typescript",58522,"Preserve return type nodes which resolve to errors in declaration emit","weswigham","2024-05-13T18:13:46Z","2024-05-13T18:55:01Z","2024-05-13T18:33:16Z","2024-05-13T18:33:16Z"
"microsoft/Typescript",58525,"Do not lowercase typeReference directive name","sheetalkamat","2024-05-13T21:07:21Z","2024-05-13T23:35:49Z","2024-05-13T23:10:13Z","2024-05-13T23:19:42Z"
"microsoft/Typescript",58527,"Fix incorrect usage of getResolvedTypeReferenceDirectives and some refactoring","sheetalkamat","2024-05-13T22:13:02Z","2024-05-13T23:03:40Z","2024-05-13T22:39:21Z","2024-05-13T22:39:21Z"
"microsoft/Typescript",58528,"Stop checking existing resolution now that we have concept of package ID","sheetalkamat","2024-05-13T23:31:55Z","2024-05-14T17:30:22Z","2024-05-14T17:02:06Z","2024-05-14T17:02:31Z"
"microsoft/Typescript",58536,"Declaration emit should avoid issuing errors on unresolved names","weswigham","2024-05-14T19:06:16Z","2024-05-14T19:49:05Z","2024-05-14T19:08:22Z","2024-05-14T19:26:32Z"
"microsoft/Typescript",58537,"fix55816: exclude files with re-exports if excluded by preferences.autoImportFileExcludePatterns","iisaduan","2024-05-14T19:10:55Z","2024-06-18T21:03:19Z","2024-05-15T17:23:39Z","2024-06-17T23:45:03Z"
"microsoft/Typescript",58538,"Make sure that jsdoc is always in range with parameter declaration","sheetalkamat","2024-05-14T21:42:40Z","2024-05-15T19:03:09Z","2024-05-14T23:21:24Z","2024-05-14T23:21:24Z"
"microsoft/Typescript",58539,"Attempt to reuse type parameter constraint nodes","weswigham","2024-05-14T22:34:33Z","2024-05-16T21:51:09Z","2024-05-14T22:36:28Z","2024-05-14T23:13:47Z"
"microsoft/Typescript",58546,"Improve reuse of nodes in signatures with type mapping","dragomirtitian","2024-05-15T13:48:57Z","2024-05-23T19:11:29Z","2024-05-23T19:11:12Z","2024-05-23T19:11:12Z"
"microsoft/Typescript",58547,"fix56509: return `type` if `tryCreateAwaitedType` fails","iisaduan","2024-05-15T19:55:41Z","2024-05-16T21:02:15Z","2024-05-15T20:04:13Z","2024-05-15T20:04:13Z"
"microsoft/Typescript",58548,"move to code actions update and tests","justschen","2024-05-16T07:25:38Z","2024-05-23T19:34:42Z","2024-05-23T16:54:28Z","2024-05-23T16:54:28Z"
"microsoft/Typescript",58554,"Fix class decorator detection in class fields transform","rbuckton","2024-05-16T16:48:37Z","2024-05-23T19:32:47Z","2024-05-23T16:38:07Z","2024-05-23T16:38:07Z"
"microsoft/Typescript",58560,"Handle root files listed in project config from referenced project to be same as if they were included through import","sheetalkamat","2024-05-17T16:50:42Z","2024-05-20T17:05:42Z","2024-05-17T20:45:03Z","2024-05-17T20:45:03Z"
"microsoft/Typescript",58562,"Handle project / program roots in tsserver correctly","sheetalkamat","2024-05-17T18:23:59Z","2024-05-20T18:45:31Z","2024-05-20T18:27:51Z","2024-05-20T18:27:51Z"
"microsoft/Typescript",58573,"Introduce ES2024 target and fix some types","petamoriken","2024-05-19T14:28:13Z","2024-09-27T18:58:17Z","2024-07-23T16:27:53Z","2024-09-27T18:58:05Z"
"microsoft/Typescript",58585,"fix(58584): formatJSDocLink shouldnt introduce a trailing space when non link text.","JeanMeche","2024-05-20T14:02:39Z","2024-05-21T21:53:52Z","2024-05-20T19:55:21Z","2024-05-20T19:55:21Z"
"microsoft/Typescript",58592,"Skip typechecking file when generating declaraiton to get d.ts signature for incremental build","sheetalkamat","2024-05-20T19:02:35Z","2024-05-21T21:09:45Z","2024-05-20T19:03:40Z","2024-05-21T18:16:58Z"
"microsoft/Typescript",58593,"Mark file as skips typechecking if it contains ts-nocheck","sheetalkamat","2024-05-20T19:10:26Z","2024-05-31T19:18:43Z","2024-05-20T19:52:59Z","2024-05-31T19:10:15Z"
"microsoft/Typescript",58594,"If module exports const enum, invalidate js files along with dts as it can impact js emit as well","sheetalkamat","2024-05-20T20:57:26Z","2024-05-21T20:57:57Z","2024-05-21T18:44:04Z","2024-05-21T20:56:35Z"
"microsoft/Typescript",58595,"Fixing a case when text is pasted into a blank file","navya9singh","2024-05-20T21:33:40Z","2024-05-21T18:54:36Z","2024-05-20T21:53:51Z","2024-05-21T17:33:36Z"
"microsoft/Typescript",58596,"Lock down computed names in object literals and classes under --isolatedDeclarations","weswigham","2024-05-20T22:19:52Z","2024-05-22T19:28:07Z","2024-05-20T22:31:47Z","2024-05-22T19:20:59Z"
"microsoft/Typescript",58597,"Respect `importModuleSpecifierPreference` in sort order between fixes for the same symbol from different files","andrewbranch","2024-05-20T22:34:03Z","2024-05-21T15:36:53Z","2024-05-20T23:09:20Z","2024-05-21T00:28:05Z"
"microsoft/Typescript",58605,"Fix elided var handling in declaration emit visibility checks","weswigham","2024-05-21T18:46:58Z","2024-05-21T20:44:35Z","2024-05-21T20:29:49Z","2024-05-21T20:29:49Z"
"microsoft/Typescript",58608,"fix35982: allow BigIntLiteral to parse as PropertyName for literal object and indices","iisaduan","2024-05-21T21:21:10Z","2024-07-20T00:48:09Z","2024-05-24T19:10:11Z","2024-07-20T00:12:24Z"
"microsoft/Typescript",58609,"Fix missing sanitization in verifyTsc baselines for timestamps","sheetalkamat","2024-05-21T21:54:07Z","2024-05-21T22:25:19Z","2024-05-21T22:14:10Z","2024-05-21T22:14:10Z"
"microsoft/Typescript",58610,"Propagate the error any type in union and intersection construction","weswigham","2024-05-21T22:02:16Z","2024-05-23T16:38:57Z","2024-05-22T18:48:06Z","2024-05-22T18:48:06Z"
"microsoft/Typescript",58612,"Correct regular expression flags scanning for non-BMP characters","graphemecluster","2024-05-22T03:53:41Z","2024-06-04T20:45:00Z","2024-05-31T14:48:49Z","2024-05-31T17:00:50Z"
"microsoft/Typescript",58613,"Provide Spelling Suggestions for Named Capture Group References in Regular Expressions","graphemecluster","2024-05-22T04:10:42Z","2024-06-04T20:47:58Z","2024-05-31T19:28:46Z","2024-05-31T19:28:46Z"
"microsoft/Typescript",58615,"Fix: Include Values of Script Extensions for Unicode Property Value Expressions in Regular Expressions","graphemecluster","2024-05-22T05:33:15Z","2024-05-31T20:15:45Z","2024-05-31T19:20:47Z","2024-05-31T19:20:47Z"
"microsoft/Typescript",58620,"Error if type node uses inaccessible type in isolated declarations","dragomirtitian","2024-05-22T18:07:28Z","2024-05-22T22:51:11Z","2024-05-22T18:43:43Z","2024-05-22T18:43:43Z"
"microsoft/Typescript",58621,"Do not infer `yield*` type from contextual `TReturn`","rbuckton","2024-05-22T19:31:58Z","2024-05-29T22:05:00Z","2024-05-29T19:21:37Z","2024-05-29T20:43:26Z"
"microsoft/Typescript",58623,"Fix issue where sometimes modified timestamp file was not shown in baseline","sheetalkamat","2024-05-22T20:52:00Z","2024-05-22T21:38:44Z","2024-05-22T21:25:33Z","2024-05-22T21:25:33Z"
"microsoft/Typescript",58624,"`await using` normative changes","rbuckton","2024-05-22T20:54:03Z","2024-05-29T21:34:00Z","2024-05-29T20:55:08Z","2024-05-29T20:55:08Z"
"microsoft/Typescript",58625,"Use dprint package for dtsBundler formatting rather than dprint CLI","jakebailey","2024-05-22T21:23:23Z","2024-05-22T22:20:26Z","2024-05-22T21:36:12Z","2024-05-22T21:36:12Z"
"microsoft/Typescript",58626,"Always write tsbuildInfo when running tsc -b","sheetalkamat","2024-05-22T22:02:54Z","2024-06-12T20:46:19Z","2024-06-12T19:54:53Z","2024-06-12T20:05:21Z"
